order_id,datetime,day_of_week,item,quantity,unit_price,total
400,2025-01-02 12:19:35,Thursday,Toast,2,70.0,140.0
403,2025-01-02 12:20:27,Thursday,Toast,1,70.0,70.0
402,2025-01-02 12:20:29,Thursday,Toast,1,70.0,70.0
401,2025-01-02 12:20:35,Thursday,Toast,1,70.0,70.0
404,2025-01-02 12:20:54,Thursday,Toast,1,70.0,70.0
406,2025-01-02 12:21:06,Thursday,Toast,1,70.0,70.0
405,2025-01-02 12:21:52,Thursday,Toast,1,70.0,70.0
409,2025-01-02 12:24:21,Thursday,Toast,1,70.0,70.0
407,2025-01-02 12:24:34,Thursday,Toast,1,70.0,70.0
410,2025-01-02 12:24:34,Thursday,Toast,1,70.0,70.0
408,2025-01-02 12:24:35,Thursday,Toast,1,70.0,70.0
413,2025-01-02 12:25:40,Thursday,Toast,2,70.0,140.0
411,2025-01-02 12:25:49,Thursday,Toast,2,70.0,140.0
412,2025-01-02 12:25:57,Thursday,Toast,1,70.0,70.0
414,2025-01-02 12:26:01,Thursday,Toast,1,70.0,70.0
415,2025-01-02 12:28:09,Thursday,Toast,1,70.0,70.0
416,2025-01-02 12:28:52,Thursday,Toast,1,70.0,70.0
417,2025-01-02 12:29:02,Thursday,Toast,1,70.0,70.0
418,2025-01-02 12:32:26,Thursday,Toast,1,70.0,70.0
419,2025-01-02 12:33:38,Thursday,Toast,2,70.0,140.0
420,2025-01-02 12:34:41,Thursday,Toast,1,70.0,70.0
421,2025-01-02 12:35:50,Thursday,Toast,1,70.0,70.0
422,2025-01-02 12:36:02,Thursday,Toast,1,70.0,70.0
423,2025-01-02 12:36:35,Thursday,Toast,1,70.0,70.0
424,2025-01-02 12:38:28,Thursday,Toast,1,70.0,70.0
425,2025-01-02 12:38:48,Thursday,Toast,1,70.0,70.0
427,2025-01-02 12:39:04,Thursday,Toast,1,70.0,70.0
426,2025-01-02 12:39:57,Thursday,Toast,1,70.0,70.0
428,2025-01-02 12:41:11,Thursday,Toast,1,70.0,70.0
429,2025-01-02 12:42:44,Thursday,Toast,2,70.0,140.0
430,2025-01-02 12:44:35,Thursday,Toast,1,70.0,70.0
431,2025-01-02 12:45:10,Thursday,Toast,1,70.0,70.0
432,2025-01-02 12:45:40,Thursday,Toast,1,70.0,70.0
433,2025-01-02 12:46:46,Thursday,Toast,1,70.0,70.0
434,2025-01-02 12:47:49,Thursday,Toast,1,70.0,70.0
435,2025-01-02 12:48:02,Thursday,Toast,1,70.0,70.0
436,2025-01-02 12:48:08,Thursday,Toast,1,70.0,70.0
437,2025-01-02 12:50:35,Thursday,Toast,1,70.0,70.0
438,2025-01-02 12:55:38,Thursday,Toast,1,70.0,70.0
439,2025-01-02 12:57:58,Thursday,Toast,1,70.0,70.0
440,2025-01-02 13:04:25,Thursday,Toast,1,70.0,70.0
441,2025-01-02 13:08:46,Thursday,Toast,1,70.0,70.0
443,2025-01-02 13:10:26,Thursday,Toast,1,70.0,70.0
442,2025-01-02 13:10:36,Thursday,Toast,1,70.0,70.0
444,2025-01-02 13:14:58,Thursday,Toast,1,70.0,70.0
445,2025-01-02 13:16:19,Thursday,Toast,1,70.0,70.0
446,2025-01-02 13:17:15,Thursday,Toast,1,70.0,70.0
447,2025-01-02 13:19:56,Thursday,Toast,1,70.0,70.0
449,2025-01-02 13:21:24,Thursday,Toast,1,70.0,70.0
448,2025-01-02 13:21:45,Thursday,Toast,1,70.0,70.0
451,2025-01-02 13:25:08,Thursday,Toast,1,70.0,70.0
450,2025-01-02 13:25:20,Thursday,Toast,1,70.0,70.0
452,2025-01-02 13:28:10,Thursday,Toast,2,70.0,140.0
453,2025-01-02 13:29:37,Thursday,Toast,1,70.0,70.0
454,2025-01-02 13:31:32,Thursday,Toast,1,70.0,70.0
455,2025-01-02 13:36:36,Thursday,Toast,1,70.0,70.0
456,2025-01-02 13:39:53,Thursday,Toast,1,70.0,70.0
457,2025-01-02 13:43:36,Thursday,Toast,1,70.0,70.0
458,2025-01-02 13:53:26,Thursday,Toast,1,70.0,70.0
459,2025-01-02 13:57:04,Thursday,Toast,1,70.0,70.0
460,2025-01-02 14:02:56,Thursday,Toast,1,70.0,70.0
461,2025-01-02 14:03:04,Thursday,Toast,1,70.0,70.0
463,2025-01-02 14:05:27,Thursday,Toast,1,70.0,70.0
462,2025-01-02 14:05:40,Thursday,Toast,1,70.0,70.0
464,2025-01-02 14:05:49,Thursday,Toast,1,70.0,70.0
465,2025-01-02 14:09:39,Thursday,Toast,1,70.0,70.0
466,2025-01-02 14:15:07,Thursday,Toast,1,70.0,70.0
467,2025-01-02 14:15:46,Thursday,Toast,1,70.0,70.0
468,2025-01-02 14:17:08,Thursday,Toast,1,70.0,70.0
469,2025-01-02 14:18:32,Thursday,Toast,1,70.0,70.0
470,2025-01-02 14:20:51,Thursday,Toast,1,70.0,70.0
471,2025-01-02 14:21:06,Thursday,Toast,1,70.0,70.0
472,2025-01-02 14:27:58,Thursday,Toast,1,70.0,70.0
473,2025-01-02 14:33:11,Thursday,Toast,1,70.0,70.0
474,2025-01-02 14:35:36,Thursday,Toast,1,70.0,70.0
475,2025-01-02 14:38:31,Thursday,Toast,1,70.0,70.0
476,2025-01-02 14:40:12,Thursday,Toast,1,70.0,70.0
478,2025-01-02 14:42:07,Thursday,Toast,1,70.0,70.0
477,2025-01-02 14:42:21,Thursday,Toast,1,70.0,70.0
479,2025-01-02 14:42:41,Thursday,Toast,1,70.0,70.0
480,2025-01-02 14:43:33,Thursday,Toast,1,70.0,70.0
481,2025-01-02 14:44:50,Thursday,Toast,1,70.0,70.0
482,2025-01-02 14:45:53,Thursday,Toast,1,70.0,70.0
483,2025-01-02 14:47:14,Thursday,Toast,1,70.0,70.0
484,2025-01-02 14:49:55,Thursday,Toast,1,70.0,70.0
485,2025-01-02 14:51:20,Thursday,Toast,1,70.0,70.0
486,2025-01-02 14:52:07,Thursday,Toast,1,70.0,70.0
487,2025-01-02 14:52:56,Thursday,Toast,1,70.0,70.0
488,2025-01-02 14:54:32,Thursday,Toast,1,70.0,70.0
489,2025-01-02 14:55:29,Thursday,Toast,1,70.0,70.0
492,2025-01-02 14:56:34,Thursday,Toast,1,70.0,70.0
491,2025-01-02 14:56:45,Thursday,Toast,1,70.0,70.0
490,2025-01-02 14:56:59,Thursday,Toast,1,70.0,70.0
493,2025-01-02 14:58:18,Thursday,Toast,1,70.0,70.0
494,2025-01-02 15:00:55,Thursday,Toast,1,70.0,70.0
495,2025-01-02 15:01:50,Thursday,Toast,1,70.0,70.0
496,2025-01-02 15:03:14,Thursday,Toast,1,70.0,70.0
497,2025-01-02 15:05:18,Thursday,Toast,1,70.0,70.0
500,2025-01-02 15:09:05,Thursday,Toast,1,70.0,70.0
499,2025-01-02 15:09:48,Thursday,Toast,1,70.0,70.0
498,2025-01-02 15:09:50,Thursday,Toast,2,70.0,140.0
501,2025-01-02 15:10:01,Thursday,Toast,1,70.0,70.0
503,2025-01-02 15:12:15,Thursday,Toast,1,70.0,70.0
502,2025-01-02 15:12:15,Thursday,Toast,1,70.0,70.0
504,2025-01-02 15:13:07,Thursday,Toast,2,70.0,140.0
505,2025-01-02 15:15:13,Thursday,Toast,1,70.0,70.0
506,2025-01-02 15:18:25,Thursday,Toast,1,70.0,70.0
507,2025-01-02 15:18:56,Thursday,Toast,1,70.0,70.0
508,2025-01-02 15:21:34,Thursday,Toast,1,70.0,70.0
509,2025-01-02 15:24:31,Thursday,Toast,1,70.0,70.0
510,2025-01-02 15:26:03,Thursday,Toast,1,70.0,70.0
511,2025-01-02 15:27:35,Thursday,Toast,1,70.0,70.0
512,2025-01-02 15:29:39,Thursday,Toast,1,70.0,70.0
513,2025-01-02 15:34:13,Thursday,Toast,1,70.0,70.0
514,2025-01-02 15:35:02,Thursday,Toast,1,70.0,70.0
515,2025-01-02 15:36:50,Thursday,Toast,1,70.0,70.0
516,2025-01-02 15:37:59,Thursday,Toast,1,70.0,70.0
517,2025-01-02 15:38:03,Thursday,Toast,1,70.0,70.0
518,2025-01-02 15:39:13,Thursday,Toast,1,70.0,70.0
519,2025-01-02 15:40:21,Thursday,Toast,1,70.0,70.0
520,2025-01-02 15:42:28,Thursday,Toast,1,70.0,70.0
521,2025-01-02 15:43:32,Thursday,Toast,1,70.0,70.0
522,2025-01-02 15:43:53,Thursday,Toast,1,70.0,70.0
523,2025-01-02 15:45:47,Thursday,Toast,2,70.0,140.0
525,2025-01-02 15:46:08,Thursday,Toast,1,70.0,70.0
524,2025-01-02 15:46:39,Thursday,Toast,1,70.0,70.0
526,2025-01-02 15:50:00,Thursday,Toast,1,70.0,70.0
527,2025-01-02 15:51:07,Thursday,Toast,2,70.0,140.0
528,2025-01-02 15:51:54,Thursday,Toast,1,70.0,70.0
529,2025-01-02 15:52:46,Thursday,Toast,1,70.0,70.0
530,2025-01-02 15:54:50,Thursday,Toast,1,70.0,70.0
531,2025-01-02 15:56:58,Thursday,Toast,1,70.0,70.0
532,2025-01-02 15:57:33,Thursday,Toast,1,70.0,70.0
533,2025-01-02 15:58:57,Thursday,Toast,1,70.0,70.0
534,2025-01-02 15:59:18,Thursday,Toast,1,70.0,70.0
535,2025-01-02 15:59:20,Thursday,Toast,1,70.0,70.0
537,2025-01-02 16:01:14,Thursday,Toast,1,70.0,70.0
536,2025-01-02 16:01:17,Thursday,Toast,1,70.0,70.0
538,2025-01-02 16:01:52,Thursday,Toast,1,70.0,70.0
539,2025-01-02 16:04:14,Thursday,Toast,1,70.0,70.0
540,2025-01-02 16:05:30,Thursday,Toast,1,70.0,70.0
541,2025-01-02 16:06:54,Thursday,Toast,1,70.0,70.0
542,2025-01-02 16:09:01,Thursday,Toast,1,70.0,70.0
543,2025-01-02 16:09:22,Thursday,Toast,1,70.0,70.0
545,2025-01-02 16:14:19,Thursday,Toast,1,70.0,70.0
544,2025-01-02 16:14:57,Thursday,Toast,1,70.0,70.0
546,2025-01-02 16:15:52,Thursday,Toast,1,70.0,70.0
547,2025-01-02 16:17:11,Thursday,Toast,1,70.0,70.0
548,2025-01-02 16:19:18,Thursday,Toast,1,70.0,70.0
549,2025-01-02 16:21:03,Thursday,Toast,1,70.0,70.0
550,2025-01-02 16:23:35,Thursday,Toast,1,70.0,70.0
551,2025-01-02 16:32:26,Thursday,Toast,1,70.0,70.0
552,2025-01-02 16:35:57,Thursday,Toast,1,70.0,70.0
553,2025-01-02 16:37:01,Thursday,Toast,1,70.0,70.0
555,2025-01-02 16:44:08,Thursday,Toast,2,70.0,140.0
554,2025-01-02 16:44:15,Thursday,Toast,1,70.0,70.0
556,2025-01-02 16:46:25,Thursday,Toast,1,70.0,70.0
557,2025-01-02 16:54:09,Thursday,Toast,1,70.0,70.0
558,2025-01-02 16:55:19,Thursday,Toast,1,70.0,70.0
559,2025-01-02 16:55:41,Thursday,Toast,1,70.0,70.0
560,2025-01-02 16:58:44,Thursday,Toast,1,70.0,70.0
562,2025-01-02 16:59:04,Thursday,Toast,1,70.0,70.0
561,2025-01-02 16:59:41,Thursday,Toast,1,70.0,70.0
563,2025-01-02 17:00:08,Thursday,Toast,1,70.0,70.0
564,2025-01-02 17:03:45,Thursday,Toast,2,70.0,140.0
565,2025-01-02 17:09:02,Thursday,Toast,1,70.0,70.0
567,2025-01-02 17:13:05,Thursday,Toast,1,70.0,70.0
566,2025-01-02 17:13:05,Thursday,Toast,1,70.0,70.0
568,2025-01-02 17:14:33,Thursday,Toast,1,70.0,70.0
569,2025-01-02 17:15:26,Thursday,Toast,1,70.0,70.0
570,2025-01-02 17:15:35,Thursday,Toast,1,70.0,70.0
571,2025-01-02 17:16:02,Thursday,Toast,1,70.0,70.0
573,2025-01-02 17:18:02,Thursday,Toast,1,70.0,70.0
572,2025-01-02 17:18:36,Thursday,Toast,1,70.0,70.0
574,2025-01-02 17:19:44,Thursday,Toast,1,70.0,70.0
575,2025-01-02 17:20:06,Thursday,Toast,1,70.0,70.0
576,2025-01-02 17:22:03,Thursday,Toast,2,70.0,140.0
577,2025-01-02 17:22:10,Thursday,Toast,1,70.0,70.0
578,2025-01-02 17:28:42,Thursday,Toast,1,70.0,70.0
579,2025-01-02 17:32:32,Thursday,Toast,1,70.0,70.0
580,2025-01-02 17:36:09,Thursday,Toast,1,70.0,70.0
581,2025-01-02 17:36:47,Thursday,Toast,2,70.0,140.0
582,2025-01-02 17:40:45,Thursday,Toast,1,70.0,70.0
583,2025-01-02 17:41:32,Thursday,Toast,1,70.0,70.0
584,2025-01-02 17:41:41,Thursday,Toast,1,70.0,70.0
585,2025-01-02 17:47:03,Thursday,Toast,1,70.0,70.0
586,2025-01-02 17:50:27,Thursday,Toast,1,70.0,70.0
587,2025-01-02 17:52:41,Thursday,Toast,1,70.0,70.0
588,2025-01-02 17:54:55,Thursday,Toast,1,70.0,70.0
589,2025-01-02 17:55:56,Thursday,Toast,1,70.0,70.0
590,2025-01-02 17:55:59,Thursday,Toast,1,70.0,70.0
591,2025-01-02 17:57:51,Thursday,Toast,1,70.0,70.0
592,2025-01-02 17:59:12,Thursday,Toast,1,70.0,70.0
593,2025-01-02 17:59:27,Thursday,Toast,1,70.0,70.0
595,2025-01-02 18:00:24,Thursday,Toast,1,70.0,70.0
594,2025-01-02 18:00:44,Thursday,Toast,1,70.0,70.0
596,2025-01-02 18:01:36,Thursday,Toast,1,70.0,70.0
597,2025-01-02 18:02:07,Thursday,Toast,1,70.0,70.0
599,2025-01-02 18:03:01,Thursday,Toast,1,70.0,70.0
598,2025-01-02 18:03:30,Thursday,Toast,1,70.0,70.0
600,2025-01-02 18:04:34,Thursday,Toast,1,70.0,70.0
601,2025-01-02 18:04:40,Thursday,Toast,1,70.0,70.0
602,2025-01-02 18:06:01,Thursday,Toast,1,70.0,70.0
603,2025-01-02 18:08:00,Thursday,Toast,1,70.0,70.0
604,2025-01-02 18:09:06,Thursday,Toast,1,70.0,70.0
605,2025-01-02 18:11:23,Thursday,Toast,1,70.0,70.0
606,2025-01-02 18:12:36,Thursday,Toast,1,70.0,70.0
607,2025-01-02 18:13:17,Thursday,Toast,2,70.0,140.0
608,2025-01-02 18:14:42,Thursday,Toast,1,70.0,70.0
609,2025-01-02 18:14:43,Thursday,Toast,1,70.0,70.0
611,2025-01-02 18:16:12,Thursday,Toast,1,70.0,70.0
613,2025-01-02 18:16:12,Thursday,Toast,1,70.0,70.0
614,2025-01-02 18:16:15,Thursday,Toast,1,70.0,70.0
612,2025-01-02 18:16:50,Thursday,Toast,1,70.0,70.0
610,2025-01-02 18:16:56,Thursday,Toast,1,70.0,70.0
615,2025-01-02 18:17:05,Thursday,Toast,1,70.0,70.0
616,2025-01-02 18:18:10,Thursday,Toast,1,70.0,70.0
617,2025-01-02 18:19:40,Thursday,Toast,2,70.0,140.0
618,2025-01-02 18:20:17,Thursday,Toast,1,70.0,70.0
619,2025-01-02 18:22:06,Thursday,Toast,1,70.0,70.0
621,2025-01-02 18:22:41,Thursday,Toast,1,70.0,70.0
620,2025-01-02 18:22:56,Thursday,Toast,2,70.0,140.0
623,2025-01-02 18:23:12,Thursday,Toast,1,70.0,70.0
624,2025-01-02 18:23:44,Thursday,Toast,1,70.0,70.0
625,2025-01-02 18:23:52,Thursday,Toast,1,70.0,70.0
622,2025-01-02 18:23:59,Thursday,Toast,1,70.0,70.0
626,2025-01-02 18:24:04,Thursday,Toast,1,70.0,70.0
628,2025-01-02 18:24:18,Thursday,Toast,1,70.0,70.0
627,2025-01-02 18:24:33,Thursday,Toast,2,70.0,140.0
630,2025-01-02 18:27:54,Thursday,Toast,1,70.0,70.0
629,2025-01-02 18:27:57,Thursday,Toast,1,70.0,70.0
631,2025-01-02 18:28:29,Thursday,Toast,2,70.0,140.0
632,2025-01-02 18:31:31,Thursday,Toast,2,70.0,140.0
633,2025-01-02 18:32:19,Thursday,Toast,2,70.0,140.0
634,2025-01-02 18:33:11,Thursday,Toast,1,70.0,70.0
635,2025-01-02 18:34:46,Thursday,Toast,2,70.0,140.0
636,2025-01-02 18:34:49,Thursday,Toast,1,70.0,70.0
637,2025-01-02 18:35:25,Thursday,Toast,1,70.0,70.0
639,2025-01-02 18:36:24,Thursday,Toast,1,70.0,70.0
638,2025-01-02 18:36:44,Thursday,Toast,1,70.0,70.0
640,2025-01-02 18:37:37,Thursday,Toast,1,70.0,70.0
641,2025-01-02 18:37:43,Thursday,Toast,1,70.0,70.0
642,2025-01-02 18:38:11,Thursday,Toast,1,70.0,70.0
644,2025-01-02 18:39:13,Thursday,Toast,1,70.0,70.0
645,2025-01-02 18:39:41,Thursday,Toast,1,70.0,70.0
643,2025-01-02 18:39:48,Thursday,Toast,1,70.0,70.0
646,2025-01-02 18:41:38,Thursday,Toast,1,70.0,70.0
647,2025-01-02 18:41:50,Thursday,Toast,1,70.0,70.0
649,2025-01-02 18:42:15,Thursday,Toast,1,70.0,70.0
648,2025-01-02 18:42:20,Thursday,Toast,1,70.0,70.0
650,2025-01-02 18:43:59,Thursday,Toast,2,70.0,140.0
651,2025-01-02 18:44:18,Thursday,Toast,1,70.0,70.0
652,2025-01-02 18:44:41,Thursday,Toast,2,70.0,140.0
653,2025-01-02 18:45:44,Thursday,Toast,2,70.0,140.0
654,2025-01-02 18:46:22,Thursday,Toast,1,70.0,70.0
655,2025-01-02 18:47:04,Thursday,Toast,2,70.0,140.0
656,2025-01-02 18:48:29,Thursday,Toast,1,70.0,70.0
657,2025-01-02 18:49:05,Thursday,Toast,1,70.0,70.0
658,2025-01-02 18:52:06,Thursday,Toast,1,70.0,70.0
660,2025-01-02 18:53:08,Thursday,Toast,1,70.0,70.0
659,2025-01-02 18:53:21,Thursday,Toast,2,70.0,140.0
661,2025-01-02 18:54:52,Thursday,Toast,1,70.0,70.0
662,2025-01-02 18:55:37,Thursday,Toast,1,70.0,70.0
663,2025-01-02 18:56:30,Thursday,Toast,2,70.0,140.0
664,2025-01-02 18:56:55,Thursday,Toast,1,70.0,70.0
666,2025-01-02 18:57:12,Thursday,Toast,1,70.0,70.0
665,2025-01-02 18:57:33,Thursday,Toast,1,70.0,70.0
667,2025-01-02 18:59:20,Thursday,Toast,1,70.0,70.0
668,2025-01-02 19:00:37,Thursday,Toast,1,70.0,70.0
670,2025-01-02 19:01:11,Thursday,Toast,1,70.0,70.0
671,2025-01-02 19:01:22,Thursday,Toast,2,70.0,140.0
669,2025-01-02 19:01:34,Thursday,Toast,1,70.0,70.0
672,2025-01-02 19:03:22,Thursday,Toast,1,70.0,70.0
675,2025-01-02 19:05:01,Thursday,Toast,1,70.0,70.0
673,2025-01-02 19:05:06,Thursday,Toast,1,70.0,70.0
674,2025-01-02 19:05:42,Thursday,Toast,1,70.0,70.0
676,2025-01-02 19:05:43,Thursday,Toast,1,70.0,70.0
677,2025-01-02 19:06:07,Thursday,Toast,1,70.0,70.0
678,2025-01-02 19:06:25,Thursday,Toast,1,70.0,70.0
679,2025-01-02 19:06:50,Thursday,Toast,1,70.0,70.0
680,2025-01-02 19:07:18,Thursday,Toast,1,70.0,70.0
681,2025-01-02 19:08:22,Thursday,Toast,1,70.0,70.0
682,2025-01-02 19:08:36,Thursday,Toast,1,70.0,70.0
683,2025-01-02 19:09:05,Thursday,Toast,2,70.0,140.0
685,2025-01-02 19:10:10,Thursday,Toast,1,70.0,70.0
684,2025-01-02 19:10:52,Thursday,Toast,1,70.0,70.0
686,2025-01-02 19:11:49,Thursday,Toast,1,70.0,70.0
687,2025-01-02 19:11:54,Thursday,Toast,2,70.0,140.0
688,2025-01-02 19:12:11,Thursday,Toast,1,70.0,70.0
689,2025-01-02 19:13:04,Thursday,Toast,1,70.0,70.0
691,2025-01-02 19:14:49,Thursday,Toast,1,70.0,70.0
690,2025-01-02 19:14:53,Thursday,Toast,1,70.0,70.0
692,2025-01-02 19:16:10,Thursday,Toast,2,70.0,140.0
693,2025-01-02 19:17:00,Thursday,Toast,1,70.0,70.0
694,2025-01-02 19:17:36,Thursday,Toast,1,70.0,70.0
696,2025-01-02 19:18:28,Thursday,Toast,1,70.0,70.0
695,2025-01-02 19:18:55,Thursday,Toast,1,70.0,70.0
698,2025-01-02 19:20:27,Thursday,Toast,1,70.0,70.0
697,2025-01-02 19:20:31,Thursday,Toast,1,70.0,70.0
701,2025-01-02 19:22:23,Thursday,Toast,1,70.0,70.0
699,2025-01-02 19:22:42,Thursday,Toast,1,70.0,70.0
700,2025-01-02 19:22:52,Thursday,Toast,1,70.0,70.0
702,2025-01-02 19:23:23,Thursday,Toast,1,70.0,70.0
704,2025-01-02 19:23:34,Thursday,Toast,1,70.0,70.0
703,2025-01-02 19:23:42,Thursday,Toast,1,70.0,70.0
705,2025-01-02 19:24:14,Thursday,Toast,1,70.0,70.0
708,2025-01-02 19:25:26,Thursday,Toast,1,70.0,70.0
706,2025-01-02 19:25:27,Thursday,Toast,2,70.0,140.0
707,2025-01-02 19:25:56,Thursday,Toast,1,70.0,70.0
709,2025-01-02 19:27:23,Thursday,Toast,1,70.0,70.0
710,2025-01-02 19:27:39,Thursday,Toast,1,70.0,70.0
711,2025-01-02 19:28:45,Thursday,Toast,1,70.0,70.0
712,2025-01-02 19:29:54,Thursday,Toast,1,70.0,70.0
713,2025-01-02 19:30:25,Thursday,Toast,1,70.0,70.0
714,2025-01-02 19:31:36,Thursday,Toast,1,70.0,70.0
715,2025-01-02 19:31:55,Thursday,Toast,1,70.0,70.0
716,2025-01-02 19:32:26,Thursday,Toast,1,70.0,70.0
717,2025-01-02 19:33:39,Thursday,Toast,2,70.0,140.0
718,2025-01-02 19:33:58,Thursday,Toast,1,70.0,70.0
719,2025-01-02 19:34:02,Thursday,Toast,1,70.0,70.0
720,2025-01-02 19:34:06,Thursday,Toast,1,70.0,70.0
721,2025-01-02 19:36:28,Thursday,Toast,1,70.0,70.0
723,2025-01-02 19:37:05,Thursday,Toast,1,70.0,70.0
722,2025-01-02 19:37:40,Thursday,Toast,1,70.0,70.0
724,2025-01-02 19:38:11,Thursday,Toast,1,70.0,70.0
725,2025-01-02 19:39:52,Thursday,Toast,1,70.0,70.0
726,2025-01-02 19:40:15,Thursday,Toast,1,70.0,70.0
727,2025-01-02 19:41:52,Thursday,Toast,2,70.0,140.0
728,2025-01-02 19:42:38,Thursday,Toast,1,70.0,70.0
729,2025-01-02 19:44:17,Thursday,Toast,1,70.0,70.0
730,2025-01-02 19:45:13,Thursday,Toast,1,70.0,70.0
731,2025-01-02 19:49:55,Thursday,Toast,1,70.0,70.0
732,2025-01-02 19:51:09,Thursday,Toast,1,70.0,70.0
733,2025-01-02 19:52:20,Thursday,Toast,1,70.0,70.0
734,2025-01-02 19:53:51,Thursday,Toast,2,70.0,140.0
735,2025-01-02 19:56:31,Thursday,Toast,1,70.0,70.0
737,2025-01-02 19:57:40,Thursday,Toast,1,70.0,70.0
736,2025-01-02 19:57:54,Thursday,Toast,1,70.0,70.0
738,2025-01-02 19:59:35,Thursday,Toast,1,70.0,70.0
740,2025-01-02 20:01:16,Thursday,Toast,1,70.0,70.0
739,2025-01-02 20:01:23,Thursday,Toast,1,70.0,70.0
741,2025-01-02 20:04:50,Thursday,Toast,1,70.0,70.0
742,2025-01-02 20:06:58,Thursday,Toast,2,70.0,140.0
743,2025-01-02 20:08:56,Thursday,Toast,1,70.0,70.0
744,2025-01-02 20:08:56,Thursday,Toast,1,70.0,70.0
745,2025-01-02 20:15:07,Thursday,Toast,2,70.0,140.0
746,2025-01-02 20:16:42,Thursday,Toast,1,70.0,70.0
747,2025-01-02 20:16:59,Thursday,Toast,1,70.0,70.0
748,2025-01-02 20:17:50,Thursday,Toast,1,70.0,70.0
749,2025-01-02 20:18:43,Thursday,Toast,1,70.0,70.0
750,2025-01-02 20:18:47,Thursday,Toast,1,70.0,70.0
751,2025-01-02 20:21:11,Thursday,Toast,1,70.0,70.0
752,2025-01-02 20:21:36,Thursday,Toast,1,70.0,70.0
754,2025-01-02 20:22:31,Thursday,Toast,1,70.0,70.0
753,2025-01-02 20:22:38,Thursday,Toast,1,70.0,70.0
755,2025-01-02 20:23:08,Thursday,Toast,1,70.0,70.0
756,2025-01-02 20:25:09,Thursday,Toast,1,70.0,70.0
757,2025-01-02 20:28:56,Thursday,Toast,1,70.0,70.0
758,2025-01-02 20:33:47,Thursday,Toast,1,70.0,70.0
759,2025-01-02 20:37:04,Thursday,Toast,2,70.0,140.0
760,2025-01-02 20:39:15,Thursday,Toast,1,70.0,70.0
761,2025-01-02 20:43:41,Thursday,Toast,1,70.0,70.0
762,2025-01-02 20:45:12,Thursday,Toast,1,70.0,70.0
763,2025-01-02 20:51:38,Thursday,Toast,1,70.0,70.0
764,2025-01-02 20:53:11,Thursday,Toast,1,70.0,70.0
765,2025-01-02 20:54:42,Thursday,Toast,1,70.0,70.0
766,2025-01-02 20:55:24,Thursday,Toast,3,70.0,210.0
767,2025-01-02 20:57:22,Thursday,Toast,1,70.0,70.0
768,2025-01-03 11:02:21,Friday,Toast,1,70.0,70.0
769,2025-01-03 11:10:01,Friday,Toast,1,70.0,70.0
770,2025-01-03 11:16:04,Friday,Toast,1,70.0,70.0
771,2025-01-03 11:22:32,Friday,Toast,1,70.0,70.0
772,2025-01-03 11:24:56,Friday,Toast,1,70.0,70.0
773,2025-01-03 11:24:59,Friday,Toast,1,70.0,70.0
774,2025-01-03 11:26:31,Friday,Toast,1,70.0,70.0
775,2025-01-03 11:33:37,Friday,Toast,1,70.0,70.0
776,2025-01-03 11:38:08,Friday,Toast,1,70.0,70.0
777,2025-01-03 11:41:02,Friday,Toast,1,70.0,70.0
778,2025-01-03 11:42:57,Friday,Toast,1,70.0,70.0
779,2025-01-03 11:44:18,Friday,Toast,1,70.0,70.0
780,2025-01-03 11:47:43,Friday,Toast,1,70.0,70.0
781,2025-01-03 11:48:04,Friday,Toast,1,70.0,70.0
782,2025-01-03 11:49:23,Friday,Toast,1,70.0,70.0
783,2025-01-03 11:50:29,Friday,Toast,1,70.0,70.0
784,2025-01-03 11:53:34,Friday,Toast,1,70.0,70.0
785,2025-01-03 11:54:14,Friday,Toast,1,70.0,70.0
786,2025-01-03 11:58:58,Friday,Toast,1,70.0,70.0
787,2025-01-03 11:59:15,Friday,Toast,1,70.0,70.0
788,2025-01-03 12:01:32,Friday,Toast,1,70.0,70.0
789,2025-01-03 12:04:22,Friday,Toast,1,70.0,70.0
790,2025-01-03 12:05:38,Friday,Toast,1,70.0,70.0
791,2025-01-03 12:06:15,Friday,Toast,1,70.0,70.0
793,2025-01-03 12:07:21,Friday,Toast,1,70.0,70.0
792,2025-01-03 12:07:23,Friday,Toast,1,70.0,70.0
794,2025-01-03 12:11:37,Friday,Toast,1,70.0,70.0
796,2025-01-03 12:13:00,Friday,Toast,1,70.0,70.0
795,2025-01-03 12:13:27,Friday,Toast,1,70.0,70.0
797,2025-01-03 12:14:02,Friday,Toast,1,70.0,70.0
799,2025-01-03 12:14:36,Friday,Toast,1,70.0,70.0
798,2025-01-03 12:14:55,Friday,Toast,1,70.0,70.0
800,2025-01-03 12:15:55,Friday,Toast,1,70.0,70.0
801,2025-01-03 12:16:46,Friday,Toast,1,70.0,70.0
802,2025-01-03 12:19:04,Friday,Toast,1,70.0,70.0
803,2025-01-03 12:21:33,Friday,Toast,1,70.0,70.0
805,2025-01-03 12:24:15,Friday,Toast,1,70.0,70.0
804,2025-01-03 12:24:29,Friday,Toast,1,70.0,70.0
806,2025-01-03 12:25:44,Friday,Toast,1,70.0,70.0
808,2025-01-03 12:26:12,Friday,Toast,2,70.0,140.0
807,2025-01-03 12:26:44,Friday,Toast,1,70.0,70.0
809,2025-01-03 12:27:08,Friday,Toast,1,70.0,70.0
810,2025-01-03 12:28:49,Friday,Toast,1,70.0,70.0
811,2025-01-03 12:31:03,Friday,Toast,1,70.0,70.0
